Customer_ID,Product_ID,Transaction_ID,Purchase_Frequency,Average_Order_Value,Most_Frequent_Category,Time_Between_Purchases,Region,Churn_Probability,Lifetime_Value,Launch_Date,Peak_Sales_Date,Season,Preferred_Purchase_Times,Retention_Strategy,launch_year,launch_month,customer_tenure,recency,engagement_score,purchase_freq_scaled,avg_order_value_scaled,time_between_scaled,customer_tenure_scaled,recency_scaled,engagement_score_scaled,purchase_freq_standardized,avg_order_value_standardized,time_between_standardized,customer_tenure_standardized,recency_standardized,engagement_score_standardized,engagement_score_log,customer_tenure_group,engagement_category,recently_active,engagement_score_ma3
CUST_ZJT22H,PROD_3I2T16,TRANS_TSXRLY,13,79.7,Clothing,26,North America,0.93,3050.4,2022-07-13,2023-01-23,Spring,Evening,Loyalty Program,2022,7,3,766,40,0.6666666666666666,0.3317032509030286,0.25,0,0,0,0.5508839289268616,-0.5817244260326628,-0.845156778805982,-1.2230488429397053,1.506167036585898,0.0132144166029112,3.713572066704308,Medium,High,Inactive,3.495550814119948
CUST_4RESKZ,PROD_2F8I98,TRANS_A2GMGR,6,128.88,Sports,18,Europe,0.71,128.02,2020-08-06,2023-06-24,Summer,Afternoon,Loyalty Program,2020,8,5,614,43,0.2777777777777778,0.6050013892747984,0.1547619047619047,1,0,0,-0.7158071010268326,0.3622862155581962,-1.168889463059876,1.2338592384980311,0.0696097084783582,0.0639220781643512,3.784189633918261,Loyal,High,Inactive,3.5444186388505727
CUST_OU32PM,PROD_5CO1DJ,TRANS_TBBR2G,12,173.33,Home,62,South America,0.62,2765.53,2022-03-23,2023-02-13,Spring,Evening,Discount,2022,3,3,745,34,0.6111111111111112,0.852014448457905,0.6785714285714286,0,0,0,0.3699280675049052,1.215504455060305,0.6116403003365417,-1.2230488429397053,1.3076953004657772,-0.0882009065199686,3.5553480614894135,Medium,High,Inactive,3.6843699207039946
CUST_1KXC4H,PROD_AD1YOO,TRANS_GOI77Z,12,31.12,Clothing,41,Asia,0.12,6477.83,2021-03-19,2023-12-14,Winter,Evening,Loyalty Program,2021,3,4,441,9,0.6111111111111112,0.061739372047791,0.4285714285714285,0,0,0,0.3699280675049052,-1.5142180610160694,-0.2381579958299304,0.005405197779163,-1.565419355749302,-0.5107647528653017,2.302585092994046,Medium,Low,Inactive,3.2140409294672403
CUST_OX0WSW,PROD_B84NOD,TRANS_43566B,4,66.03,Electronics,70,North America,0.96,3764.66,2020-07-31,2023-06-07,Summer,Afternoon,Loyalty Program,2020,7,5,631,4,0.1666666666666666,0.2557377049180327,0.7738095238095238,1,0,0,-1.0777188238707454,-0.8441202265724563,0.9353729845904358,1.2338592384980311,0.2302773043851225,-0.5952775221343682,1.6094379124341003,Loyal,Low,Inactive,2.4891236889725197
CUST_F584U9,PROD_UFOFCK,TRANS_R3291T,11,163.39,Sports,6,Europe,0.72,3231.5,2022-07-22,2023-11-01,Summer,Evening,Discount,2022,7,3,484,300,0.5555555555555556,0.7967768824673519,0.0119047619047619,0,0,0,0.1889722060829489,1.0247060455968409,-1.6544884894407172,-1.2230488429397053,-1.1590248484557215,4.407878418594375,5.707110264748875,Medium,High,Inactive,3.206377756725674
CUST_W51XPS,PROD_CP9H0I,TRANS_8EKF4Y,5,45.52,Electronics,37,Europe,0.14,6186.69,2020-12-25,2023-10-29,Fall,Afternoon,Loyalty Program,2020,12,5,487,6,0.2222222222222222,0.1417616004445679,0.3809523809523809,1,0,0,-0.896762962448789,-1.237809902437209,-0.4000243379568775,1.2338592384980311,-1.1306717432957043,-0.5614724144267416,1.9459101490553132,Loyal,Low,Inactive,3.0874861087460963
CUST_JQX8JD,PROD_9TM3FI,TRANS_L1L522,5,115.55,Home,34,North America,0.48,6473.78,2021-03-16,2023-10-31,Summer,Afternoon,Email Campaign,2021,3,4,485,17,0.2222222222222222,0.5309252570158376,0.3452380952380952,0,0,0,-0.896762962448789,0.1064167187626258,-0.5214240945520878,0.005405197779163,-1.1495738134023823,-0.3755443220347951,2.8903717578961645,Medium,Medium,Inactive,3.5144640572334516
CUST_DKZWCX,PROD_9Y6QCE,TRANS_N6WWE6,4,143.0,Home,70,Asia,0.55,4504.8,2022-12-13,2023-06-10,Winter,Evening,Loyalty Program,2022,12,3,628,8,0.1666666666666666,0.6834676298971936,0.7738095238095238,0,0,0,-1.0777188238707454,0.6333197710535792,0.9353729845904358,-1.2230488429397053,0.2019241992251053,-0.527667306719115,2.1972245773362196,Medium,Low,Inactive,2.3445021614292325
CUST_SO0L8L,PROD_YZBUL4,TRANS_FJYGJU,4,69.25,Home,75,Asia,0.51,5012.08,2020-09-09,2023-05-19,Winter,Evening,Discount,2020,9,5,650,4,0.1666666666666666,0.2736315643234231,0.8333333333333334,1,0,0,-1.0777188238707454,-0.7823122911124611,1.1377059122491198,1.2338592384980311,0.409846970398565,-0.5952775221343682,1.6094379124341003,Loyal,Low,Inactive,2.2323447492221615
CUST_BSFCZS,PROD_GLSWFQ,TRANS_X4WLLL,17,80.2,Clothing,14,Asia,0.84,5481.28,2021-02-23,2023-12-16,Winter,Evening,Email Campaign,2021,2,4,439,97,0.8888888888888888,0.3344818005001388,0.1071428571428571,0,0,0,1.2747073746146869,-0.5721269205264523,-1.3307558051868231,0.005405197779163,-1.58432142585598,0.9766599862702704,4.584967478670572,Medium,High,Inactive,2.7972099894802973
CUST_3UVXXB,PROD_LIFRQV,TRANS_WALCUF,9,148.55,Clothing,12,Asia,0.72,3176.11,2022-03-16,2023-11-07,Spring,Evening,Discount,2022,3,3,478,111,0.4444444444444444,0.7143095304251181,0.0833333333333333,0,0,0,-0.1729395167609637,0.7398520821725153,-1.4116889762502969,-1.2230488429397053,-1.215731058775756,1.2132957402236568,4.718498871295094,Medium,High,Inactive,3.6376347541332557
CUST_DPYEWK,PROD_Q4V0TT,TRANS_B3A208,13,139.25,Home,24,South America,0.45,2835.78,2021-06-11,2023-07-19,Summer,Morning,Discount,2021,6,4,589,75,0.6666666666666666,0.6626285079188663,0.2261904761904762,0,0,0,0.5508839289268616,0.5613384797570009,-0.9260899498694556,0.005405197779163,-0.1666661678551186,0.6048038014863775,4.330733340286331,Medium,High,Inactive,4.544733230083999
CUST_JK6K0D,PROD_YRUIOT,TRANS_J9D3BT,19,147.03,Electronics,29,North America,0.51,9689.41,2020-03-13,2023-10-31,Spring,Morning,Loyalty Program,2020,3,5,485,96,1.0,0.7058627396499026,0.2857142857142857,1,0,0,1.6366190974585997,0.7106756654336354,-0.7237570222107716,1.2338592384980311,-1.1495738134023823,0.9597574324164572,4.574710978503383,Loyal,High,Inactive,4.541314396694936
CUST_M28QU8,PROD_K5EM7O,TRANS_NP7YQ1,15,183.34,Home,71,Asia,0.99,2734.68,2021-07-23,2023-08-26,Spring,Afternoon,Email Campaign,2021,7,4,551,39,0.7777777777777778,0.9076410113920532,0.7857142857142857,0,0,0,0.9127956517707744,1.4076465152946378,0.9758395701221726,0.005405197779163,-0.5258054998820034,-0.003688137250902,3.6888794541139363,Medium,High,Inactive,4.198107924301217
CUST_TKKG1J,PROD_Z1RNO4,TRANS_86JPZU,3,170.93,Clothing,87,South America,0.4,8217.33,2022-05-05,2023-12-20,Fall,Morning,Discount,2022,5,3,435,6,0.1111111111111111,0.8386774103917755,0.9761904761904762,0,0,0,-1.2586746852927015,1.1694364286304946,1.623304938629961,-1.2230488429397053,-1.622125566069336,-0.5614724144267416,1.9459101490553132,Medium,Low,Inactive,3.4031668605575445
CUST_34JHLK,PROD_SZL9RQ,TRANS_G0O97K,12,78.38,Home,27,Asia,0.23,7144.17,2020-01-14,2023-04-07,Winter,Afternoon,Discount,2020,1,5,692,35,0.6111111111111112,0.3243678799666573,0.2619047619047619,1,0,0,0.3699280675049052,-0.6070618405690585,-0.8046901932742452,1.2338592384980311,0.8067904426388062,-0.0712983526661553,3.58351893845611,Loyal,High,Inactive,3.0727695138751194
CUST_81K4I8,PROD_IUZKEK,TRANS_1E5JLJ,14,58.21,Electronics,82,Europe,0.19,6540.74,2020-02-26,2023-10-04,Winter,Afternoon,Discount,2020,2,5,512,10,0.7222222222222222,0.2122811892192275,0.9166666666666666,1,0,0,0.7318397903488179,-0.9942252126895876,1.4209720109712771,1.2338592384980311,-0.8943958669622274,-0.4938621990114883,2.3978952727983707,Loyal,Low,Inactive,2.642441453436598
CUST_I75GY4,PROD_8NCB20,TRANS_DSF5C1,16,53.08,Clothing,31,North America,0.84,603.87,2022-03-07,2023-06-06,Fall,Morning,Email Campaign,2022,3,3,632,27,0.8333333333333334,0.1837732703528757,0.3095238095238095,0,0,0,1.0937515131927305,-1.0926956191833068,-0.6428238511472981,-1.2230488429397053,0.2397283394384616,-0.2065187834966619,3.332204510175204,Medium,Medium,Inactive,3.1045395738098946
CUST_CKJW37,PROD_RNGI7A,TRANS_XLWB3X,1,176.29,Electronics,46,Europe,0.86,760.8,2020-07-13,2023-12-15,Summer,Evening,Email Campaign,2020,7,5,440,4,0.0,0.8684634620727979,0.4880952380952381,1,0,0,-1.620586408136614,1.2723216876570704,-0.0358250681712465,1.2338592384980311,-1.574870390802641,-0.5952775221343682,1.6094379124341003,Loyal,Low,Inactive,2.4465125651358917
CUST_MEPPHV,PROD_JZHRSA,TRANS_I47NG0,15,140.45,Home,31,Asia,0.93,9046.13,2021-02-18,2023-12-09,Winter,Afternoon,Discount,2021,2,4,446,68,0.7777777777777778,0.6692970269519309,0.3095238095238095,0,0,0,0.9127956517707744,0.5843724929719057,-0.6428238511472981,0.005405197779163,-1.5181641804826065,0.4864859245096842,4.23410650459726,Medium,High,Inactive,3.0585829757355207
CUST_FJP8WS,PROD_98AFKE,TRANS_JIYRH3,8,40.51,Sports,72,Europe,0.31,3858.28,2021-08-10,2023-07-15,Fall,Morning,Email Campaign,2021,8,4,593,5,0.3888888888888889,0.1139205334815226,0.7976190476190477,0,0,0,-0.35389537818292,-1.3339769076094372,1.0163061556539097,0.005405197779163,-0.1288620276417623,-0.5783749682805549,1.791759469228055,Medium,Low,Inactive,2.545101295419805
CUST_TM40BG,PROD_0SLR01,TRANS_9N0VA0,11,77.86,Clothing,59,Asia,0.84,6295.0,2022-10-12,2023-07-31,Spring,Afternoon,Discount,2022,10,3,577,15,0.5555555555555556,0.3214781883856626,0.6428571428571429,0,0,0,0.1889722060829489,-0.6170432462955173,0.4902405437413314,-1.2230488429397053,-0.2800785884951875,-0.4093494297424217,2.772588722239781,Medium,Medium,Inactive,2.932818232021699
CUST_3F9PB4,PROD_FPRTAS,TRANS_LI6GB4,9,196.07,Electronics,19,Asia,0.52,3239.75,2022-10-12,2023-08-01,Spring,Afternoon,Discount,2022,10,3,576,93,0.4444444444444444,0.9783828841344816,0.1666666666666666,0,0,0,-0.1729395167609637,1.6519990054827556,-1.1284228775281393,-1.2230488429397053,-0.2895296235485265,0.9090497708550171,4.543294782270004,Medium,High,Inactive,3.0358809912459463
CUST_QK1AK9,PROD_Y8V1HS,TRANS_NT1XNT,18,76.68,Electronics,37,South America,0.51,9810.33,2020-06-18,2023-06-06,Spring,Evening,Email Campaign,2020,6,5,632,37,0.9444444444444444,0.3149208113364823,0.3809523809523809,1,0,0,1.4556632360366433,-0.6396933592901738,-0.4000243379568775,1.2338592384980311,0.2397283394384616,-0.0374932449585287,3.6375861597263857,Loyal,High,Inactive,3.65115655474539
CUST_6G5MKC,PROD_X4XL74,TRANS_8B44OJ,12,192.17,Sports,69,Europe,0.6,7677.24,2022-06-20,2023-06-28,Spring,Evening,Email Campaign,2022,6,3,610,33,0.6111111111111112,0.9567101972770212,0.7619047619047619,0,0,0,0.3699280675049052,1.577138462534314,0.8949063990586991,-1.2230488429397053,0.0318055682650019,-0.1051034603737819,3.5263605246161616,Medium,Medium,Inactive,3.9024138222041835
CUST_J54PUP,PROD_XHBFG9,TRANS_C80LO4,14,148.42,Clothing,33,Asia,0.03,4739.15,2021-05-22,2023-08-09,Spring,Morning,Loyalty Program,2021,5,4,568,63,0.7222222222222222,0.7135871075298693,0.3333333333333333,0,0,0,0.7318397903488179,0.7373567307409001,-0.5618906800838246,0.005405197779163,-0.3651379039752391,0.4019731552406176,4.1588830833596715,Medium,High,Inactive,3.774276589234073
CUST_8EGIYZ,PROD_DSZHF1,TRANS_V9JWF9,19,133.17,Clothing,42,Europe,0.27,873.91,2020-04-24,2023-11-16,Spring,Morning,Discount,2020,4,5,469,60,1.0,0.6288413448180048,0.4404761904761904,1,0,0,1.6366190974585997,0.4446328128014816,-0.1976914102981936,1.2338592384980311,-1.3007903742558076,0.3512654936791776,4.110873864173311,Loyal,High,Inactive,3.9320391573830484
CUST_YHJGER,PROD_JAC77V,TRANS_U7TC3X,5,29.35,Sports,60,North America,0.77,758.11,2022-04-23,2023-01-27,Spring,Afternoon,Loyalty Program,2022,4,3,762,2,0.2222222222222222,0.0519033064740205,0.6547619047619048,0,0,0,-0.896762962448789,-1.5481932305080544,0.5307071292730682,-1.2230488429397053,1.4683628963725417,-0.6290826298419949,1.0986122886681098,Medium,Low,Inactive,3.122789745400364
CUST_9BDBVX,PROD_SBVFIP,TRANS_SP1N0D,17,102.13,Sports,34,South America,0.28,8072.32,2022-01-07,2023-01-09,Fall,Evening,Email Campaign,2022,1,3,780,51,0.8888888888888888,0.456348985829397,0.3452380952380952,0,0,0,1.2747073746146869,-0.1511803290240624,-0.5214240945520878,-1.2230488429397053,1.6384815273326447,0.1991425089948577,3.9512437185814275,Medium,High,Inactive,3.0535766238076163
CUST_KBRVKR,PROD_CU5CBQ,TRANS_WLQY7R,12,52.49,Clothing,70,Europe,0.61,703.43,2022-03-29,2023-05-09,Fall,Evening,Loyalty Program,2022,3,3,660,9,0.6111111111111112,0.1804945818282856,0.7738095238095238,0,0,0,0.3699280675049052,-1.104020675680635,0.9353729845904358,-1.2230488429397053,0.5043573209319557,-0.5107647528653017,2.302585092994046,Medium,Low,Inactive,2.4508137000811945
CUST_YJ2LV7,PROD_33ET0V,TRANS_C4VUJI,17,126.89,Home,48,South America,0.21,7179.5,2021-04-21,2023-02-16,Summer,Afternoon,Loyalty Program,2021,4,4,742,45,0.8888888888888888,0.5939427618782994,0.5119047619047619,0,0,0,1.2747073746146869,0.3240881436434787,0.0451081028922269,0.005405197779163,1.27934219530576,0.0977271858719778,3.828641396489095,Medium,High,Inactive,3.360823402688189
CUST_95J2M8,PROD_SFO6U1,TRANS_2QMMEH,18,133.59,Electronics,19,North America,0.15,5792.04,2022-12-27,2023-03-09,Winter,Afternoon,Email Campaign,2022,12,3,721,127,0.9444444444444444,0.6311753264795776,0.1666666666666666,0,0,0,1.4556632360366433,0.4526947174266987,-1.1284228775281393,-1.2230488429397053,1.0808704591856395,1.48373660188467,4.852030263919617,Medium,High,Inactive,3.661085584467586
CUST_XQQGJE,PROD_F40FM3,TRANS_MQYG7V,2,137.56,Electronics,19,Asia,0.9,2780.57,2021-11-08,2023-10-25,Fall,Afternoon,Discount,2021,11,4,491,14,0.0555555555555555,0.6532370102806334,0.1666666666666666,0,0,0,-1.439630546714658,0.5288989111460096,-1.1284228775281393,0.005405197779163,-1.092867603082348,-0.426251983596235,2.70805020110221,Medium,Medium,Inactive,3.796240620503641
CUST_83765H,PROD_IUMGZX,TRANS_T5248W,12,197.79,Clothing,76,Asia,0.38,2171.87,2021-03-16,2023-03-14,Winter,Morning,Loyalty Program,2021,3,4,716,31,0.6111111111111112,0.9879410947485412,0.8452380952380952,0,0,0,0.3699280675049052,1.6850144244241194,1.1781724977808563,0.005405197779163,1.033615283918944,-0.1389085680814086,3.4657359027997265,Medium,Medium,Inactive,3.6752721226071845
CUST_1OTG9G,PROD_B3L50A,TRANS_07C8ZX,14,169.59,Home,71,Asia,0.52,6037.44,2021-12-07,2023-04-26,Fall,Morning,Email Campaign,2021,12,4,673,33,0.7222222222222222,0.8312308974715199,0.7857142857142857,0,0,0,0.7318397903488179,1.1437151138738506,0.9758395701221726,0.005405197779163,0.6272207766253638,-0.1051034603737819,3.5263605246161616,Medium,Medium,Inactive,3.2333822095060327
CUST_LZZTJ8,PROD_6R2M77,TRANS_S4FSH5,12,44.15,Home,52,Europe,0.43,3139.62,2022-02-22,2023-11-02,Spring,Evening,Discount,2022,2,3,483,10,0.6111111111111112,0.1341483745484856,0.5595238095238095,0,0,0,0.3699280675049052,-1.2641070675242254,0.206974445019174,-1.2230488429397053,-1.1684758835090605,-0.4938621990114883,2.3978952727983707,Medium,Low,Inactive,3.1299972334047528
CUST_9FBSWR,PROD_MUM6DQ,TRANS_ZROCZ9,19,155.6,Home,43,Asia,0.56,4885.34,2020-04-17,2023-09-12,Summer,Morning,Discount,2020,4,5,534,69,1.0,0.7534870797443733,0.4523809523809524,1,0,0,1.6366190974585997,0.8751769098100822,-0.1572248247664569,1.2338592384980311,-0.6864730957887677,0.5033884783634975,4.248495242049359,Loyal,High,Inactive,3.3909170131546307
CUST_3WZTRO,PROD_NFPIQU,TRANS_TC4JWA,14,54.56,Sports,16,Europe,0.31,2204.05,2022-05-29,2023-07-01,Spring,Morning,Loyalty Program,2022,5,3,607,48,0.7222222222222222,0.1919977771603223,0.1309523809523809,0,0,0,0.7318397903488179,-1.0642870028849238,-1.2498226341233496,-1.2230488429397053,0.0034524631049847,0.1484348474334178,3.8918202981106265,Medium,High,Inactive,3.5127369376527855
CUST_HK315P,PROD_Y9PL13,TRANS_6Q4OXL,7,161.61,Clothing,12,Europe,0.21,4448.91,2020-12-09,2023-11-19,Winter,Morning,Discount,2020,12,5,466,94,0.3333333333333333,0.7868852459016394,0.0833333333333333,1,0,0,-0.5348512396048763,0.990538925994732,-1.4116889762502969,1.2338592384980311,-1.329143479415825,0.9259523247088304,4.553876891600541,Loyal,High,Inactive,4.231397477253509
CUST_JYW7SY,PROD_ST0B78,TRANS_1M4BRO,3,195.18,Home,80,Asia,0.21,9560.66,2022-04-19,2023-05-20,Winter,Evening,Loyalty Program,2022,4,3,649,7,0.1111111111111111,0.9734370658516256,0.8928571428571429,0,0,0,-1.2586746852927015,1.6349154456817012,1.3400388399078036,-1.2230488429397053,0.4003959353452259,-0.5445698605729283,2.0794415416798357,Medium,Low,Inactive,3.5083795771303348
CUST_QXK6JP,PROD_CQZWUL,TRANS_7KZN75,6,147.02,Electronics,74,Europe,0.44,9182.18,2022-05-24,2023-06-19,Spring,Evening,Email Campaign,2022,5,3,619,12,0.2777777777777778,0.7058071686579606,0.8214285714285714,0,0,0,-0.7158071010268326,0.7104837153235114,1.097239326717383,-1.2230488429397053,0.1168648837450536,-0.4600570913038617,2.5649493574615367,Medium,Low,Inactive,3.066089263580638
CUST_D4LVV5,PROD_MCSHQ0,TRANS_27L6BE,19,163.67,Electronics,59,South America,0.75,844.91,2021-03-01,2023-04-16,Winter,Evening,Discount,2021,3,4,683,53,1.0,0.7983328702417337,0.6428571428571429,0,0,0,1.6366190974585997,1.030080648680319,0.4902405437413314,0.005405197779163,0.7217311271587545,0.2329476167024844,3.9889840465642745,Medium,High,Inactive,2.877791648568549
CUST_MIILLM,PROD_5I28QY,TRANS_VM5T15,15,31.01,Home,47,Europe,0.11,6361.02,2020-02-21,2023-04-21,Fall,Morning,Loyalty Program,2020,2,5,678,10,0.7777777777777778,0.0611280911364267,0.5,1,0,0,0.9127956517707744,-1.5163295122274356,0.0046415173604901,1.2338592384980311,0.6744759518920591,-0.4938621990114883,2.3978952727983707,Loyal,Low,Inactive,2.9839428922747273
CUST_Z2SYNM,PROD_YI8AKI,TRANS_XC0BAY,14,171.89,Clothing,88,Asia,0.49,2656.13,2020-09-25,2023-08-31,Summer,Morning,Loyalty Program,2020,9,5,546,27,0.7222222222222222,0.8440122256182272,0.988095238095238,1,0,0,0.7318397903488179,1.1878636392024184,1.6637715241616975,1.2338592384980311,-0.5730606751486989,-0.2065187834966619,3.332204510175204,Loyal,Medium,Inactive,3.23969460984595
CUST_05JIG6,PROD_74T2YX,TRANS_D5GOKW,14,172.83,Sports,71,South America,0.35,6462.73,2020-08-03,2023-10-14,Spring,Evening,Email Campaign,2020,8,5,502,34,0.7222222222222222,0.8492358988607948,0.7857142857142857,1,0,0,0.7318397903488179,1.2059069495540944,0.9758395701221726,1.2338592384980311,-0.988906217495618,-0.0882009065199686,3.5553480614894135,Loyal,High,Inactive,3.0951492814876627
CUST_U6VMSP,PROD_EXLAY1,TRANS_SO5JC5,19,21.45,Clothing,71,North America,0.3,6669.91,2020-04-08,2023-09-13,Summer,Evening,Discount,2020,4,5,533,6,1.0,0.0080022228396776,0.7857142857142857,1,0,0,1.6366190974585997,-1.6998338175061791,0.9758395701221726,1.2338592384980311,-0.6959241308421068,-0.5614724144267416,1.9459101490553132,Loyal,Low,Inactive,2.9444875735733103
CUST_N73I4N,PROD_3172GV,TRANS_0DTKA5,11,71.9,Sports,41,South America,0.35,9079.53,2022-11-20,2023-02-05,Summer,Evening,Discount,2022,11,3,753,19,0.5555555555555556,0.2883578771881078,0.4285714285714285,0,0,0,0.1889722060829489,-0.7314455119295457,-0.2381579958299304,-1.2230488429397053,1.3833035808924898,-0.3417392143271685,2.995732273553991,Medium,Medium,Inactive,2.832330161366239
CUST_ZBEYJC,PROD_SF4R9H,TRANS_CBUXKY,10,52.68,Clothing,35,North America,0.64,4283.16,2020-04-24,2023-05-22,Winter,Evening,Email Campaign,2020,4,5,647,15,0.5,0.1815504306751875,0.3571428571428571,1,0,0,0.0080163446609926,-1.100373623588275,-0.480957509020351,1.2338592384980311,0.3814938652385478,-0.4093494297424217,2.772588722239781,Loyal,Medium,Inactive,2.571410381616362
CUST_6CIDFA,PROD_RVB47Z,TRANS_4YSQEB,16,129.84,Sports,46,North America,0.52,7950.83,2021-08-14,2023-11-17,Summer,Afternoon,Discount,2021,8,4,468,45,0.8333333333333334,0.6103362045012503,0.4880952380952381,0,0,0,1.0937515131927305,0.3807134261301204,-0.0358250681712465,0.005405197779163,-1.3102414093091468,0.0977271858719778,3.828641396489095,Medium,High,Inactive,3.198987464094289
CUST_2S52FC,PROD_H3KLSO,TRANS_H9Q697,18,197.47,Sports,33,Europe,0.97,2509.08,2022-05-20,2023-11-24,Fall,Evening,Loyalty Program,2022,5,3,461,108,0.9444444444444444,0.9861628230063906,0.3333333333333333,0,0,0,1.4556632360366433,1.6788720209001449,-0.5618906800838246,-1.2230488429397053,-1.3763986546825202,1.162588078662217,4.6913478822291435,Medium,High,Inactive,3.764192666986007
CUST_1MRWE5,PROD_A24XLV,TRANS_0IL05P,7,164.72,Electronics,19,Asia,0.54,9834.87,2022-07-01,2023-05-26,Spring,Afternoon,Discount,2022,7,3,643,61,0.3333333333333333,0.8041678243956655,0.1666666666666666,0,0,0,-0.5348512396048763,1.0502354102433609,-1.1284228775281393,-1.2230488429397053,0.3436897250251914,0.368168047532991,4.127134385045092,Medium,High,Inactive,4.21570788792111
CUST_0D7B65,PROD_6FGFKV,TRANS_44FMRQ,12,146.13,Electronics,30,Europe,0.27,109.14,2021-08-18,2023-08-13,Winter,Evening,Loyalty Program,2021,8,4,564,58,0.6111111111111112,0.7008613503751041,0.2976190476190476,0,0,0,0.3699280675049052,0.6934001555224565,-0.6832904366790349,0.005405197779163,-0.4029420441885954,0.317460385971551,4.07753744390572,Medium,High,Inactive,4.298673237059985
CUST_31L7VJ,PROD_9D8IX2,TRANS_VEEKYH,3,67.99,Electronics,35,South America,0.44,7900.53,2021-01-17,2023-11-01,Spring,Afternoon,Email Campaign,2021,1,4,484,6,0.1111111111111111,0.2666296193387051,0.3571428571428571,0,0,0,-1.2586746852927015,-0.8064980049881115,-0.480957509020351,0.005405197779163,-1.1590248484557215,-0.5614724144267416,1.9459101490553132,Medium,Low,Inactive,3.3835273260020418
CUST_9K25IW,PROD_OL8YKQ,TRANS_ZO7IDA,3,93.96,Home,78,North America,0.25,1152.02,2021-01-30,2023-10-24,Summer,Morning,Loyalty Program,2021,1,4,492,4,0.1111111111111111,0.4109474854126145,0.8690476190476191,0,0,0,-1.2586746852927015,-0.3080035689955411,1.25910566884433,0.005405197779163,-1.0834165680290089,-0.5952775221343682,1.6094379124341003,Medium,Low,Inactive,2.5442951684650446
CUST_451JAI,PROD_IC0Y3Z,TRANS_DJ6YKW,3,94.44,Clothing,32,Asia,0.87,3761.05,2021-04-20,2023-02-16,Summer,Morning,Discount,2021,4,4,742,9,0.1111111111111111,0.4136148930258404,0.3214285714285714,0,0,0,-1.2586746852927015,-0.298789963709579,-0.6023572656155614,0.005405197779163,1.27934219530576,-0.5107647528653017,2.302585092994046,Medium,Low,Inactive,1.9526443848278199
CUST_01457S,PROD_JJ9K6Y,TRANS_N3N3PS,18,199.96,Sports,10,North America,0.68,5860.34,2022-10-09,2023-06-29,Spring,Morning,Email Campaign,2022,10,3,609,360,0.9444444444444444,1.0,0.0595238095238095,0,0,0,1.4556632360366433,1.726667598321073,-1.4926221473137702,-1.2230488429397053,0.0223545332116629,5.4220316498231735,5.8888779583328805,Medium,High,Inactive,3.2669669879203425
CUST_5Q0VV8,PROD_PVTWDI,TRANS_BSDJ4H,2,39.34,Electronics,74,North America,0.26,4957.0,2022-04-26,2023-03-04,Winter,Evening,Loyalty Program,2022,4,3,726,1,0.0555555555555555,0.1074187274242845,0.8214285714285714,0,0,0,-1.439630546714658,-1.3564350704939696,1.097239326717383,-1.2230488429397053,1.1281256344523347,-0.6459851836958083,0.6931471805599453,Medium,Low,Inactive,2.961536743962291
CUST_EIG7Y1,PROD_QLLI4K,TRANS_05T23O,14,81.95,Electronics,42,North America,0.82,2191.48,2020-05-05,2023-10-26,Winter,Morning,Discount,2020,5,5,490,27,0.7222222222222222,0.3442067240900249,0.4404761904761904,1,0,0,0.7318397903488179,-0.5385356512547158,-0.1976914102981936,1.2338592384980311,-1.102318638135687,-0.2065187834966619,3.332204510175204,Loyal,Medium,Inactive,3.30474321635601
CUST_7XZGSU,PROD_A21GKF,TRANS_6LNH5R,17,186.31,Electronics,38,South America,0.78,9841.44,2020-11-27,2023-04-16,Winter,Afternoon,Loyalty Program,2020,11,5,683,83,0.8888888888888888,0.9241455959988886,0.3928571428571428,1,0,0,1.2747073746146869,1.4646556980015275,-0.3595577524251407,1.2338592384980311,0.7217311271587545,0.740024232316884,4.430816798843313,Loyal,High,Inactive,2.8187228298594875
CUST_74X8LE,PROD_S2VXQ0,TRANS_VCENNN,1,146.5,Sports,59,Europe,0.55,8918.35,2022-11-13,2023-08-29,Summer,Morning,Discount,2022,11,3,548,2,0.0,0.7029174770769657,0.6428571428571429,0,0,0,-1.620586408136614,0.7005023095970523,0.4902405437413314,-1.2230488429397053,-0.5541586050420206,-0.6290826298419949,1.0986122886681098,Medium,Low,Inactive,2.9538778658955422
